country	year	month	day	vaccine	total_vaccinations	continent
Switzerland	2021	2021-3	2021-03-30	Moderna	745070	Europe
Switzerland	2021	2021-3	2021-03-30	Pfizer/BioNTech	769659	Europe
Switzerland	2021	2021-3	2021-03-31	Moderna	770051	Europe
Switzerland	2021	2021-3	2021-03-31	Pfizer/BioNTech	787464	Europe
Switzerland	2021	2021-4	2021-04-01	Moderna	791587	Europe
Switzerland	2021	2021-4	2021-04-01	Pfizer/BioNTech	804423	Europe
Switzerland	2021	2021-4	2021-04-02	Moderna	796012	Europe
Switzerland	2021	2021-4	2021-04-02	Pfizer/BioNTech	809211	Europe
Switzerland	2021	2021-4	2021-04-03	Moderna	798023	Europe
Switzerland	2021	2021-4	2021-04-03	Pfizer/BioNTech	813271	Europe
Switzerland	2021	2021-4	2021-04-04	Moderna	800559	Europe
Switzerland	2021	2021-4	2021-04-04	Pfizer/BioNTech	814866	Europe
Switzerland	2021	2021-4	2021-04-05	Moderna	802589	Europe
Switzerland	2021	2021-4	2021-04-05	Pfizer/BioNTech	818617	Europe
Switzerland	2021	2021-4	2021-04-06	Moderna	818647	Europe
Switzerland	2021	2021-4	2021-04-06	Pfizer/BioNTech	839073	Europe
Switzerland	2021	2021-4	2021-04-07	Moderna	841331	Europe
Switzerland	2021	2021-4	2021-04-07	Pfizer/BioNTech	864276	Europe
Switzerland	2021	2021-4	2021-04-08	Moderna	865154	Europe
Switzerland	2021	2021-4	2021-04-08	Pfizer/BioNTech	888976	Europe
Switzerland	2021	2021-4	2021-04-09	Moderna	889247	Europe
Switzerland	2021	2021-4	2021-04-09	Pfizer/BioNTech	910358	Europe
Switzerland	2021	2021-4	2021-04-10	Moderna	897813	Europe
Switzerland	2021	2021-4	2021-04-10	Pfizer/BioNTech	916176	Europe
Switzerland	2021	2021-4	2021-04-11	Moderna	902736	Europe
Switzerland	2021	2021-4	2021-04-11	Pfizer/BioNTech	918853	Europe
Switzerland	2021	2021-4	2021-04-12	Moderna	919392	Europe
Switzerland	2021	2021-4	2021-04-12	Pfizer/BioNTech	945265	Europe
Switzerland	2021	2021-4	2021-04-13	Moderna	941292	Europe
Switzerland	2021	2021-4	2021-04-13	Pfizer/BioNTech	974523	Europe
Switzerland	2021	2021-4	2021-04-14	Moderna	969120	Europe
Switzerland	2021	2021-4	2021-04-14	Pfizer/BioNTech	1007728	Europe
Switzerland	2021	2021-4	2021-04-15	Moderna	995356	Europe
Switzerland	2021	2021-4	2021-04-15	Pfizer/BioNTech	1035323	Europe
Switzerland	2021	2021-4	2021-04-16	Moderna	1020803	Europe
Switzerland	2021	2021-4	2021-04-16	Pfizer/BioNTech	1061580	Europe
Switzerland	2021	2021-4	2021-04-17	Moderna	1031487	Europe
Switzerland	2021	2021-4	2021-04-17	Pfizer/BioNTech	1068678	Europe
Switzerland	2021	2021-4	2021-04-18	Moderna	1035481	Europe
Switzerland	2021	2021-4	2021-04-18	Pfizer/BioNTech	1074170	Europe
Switzerland	2021	2021-4	2021-04-19	Moderna	1055687	Europe
Switzerland	2021	2021-4	2021-04-19	Pfizer/BioNTech	1104713	Europe
Switzerland	2021	2021-4	2021-04-20	Moderna	1083941	Europe
Switzerland	2021	2021-4	2021-04-20	Pfizer/BioNTech	1138116	Europe
Switzerland	2021	2021-4	2021-04-21	Moderna	1122638	Europe
Switzerland	2021	2021-4	2021-04-21	Pfizer/BioNTech	1175005	Europe
Switzerland	2021	2021-4	2021-04-22	Moderna	1161831	Europe
Switzerland	2021	2021-4	2021-04-22	Pfizer/BioNTech	1205676	Europe
Switzerland	2021	2021-4	2021-04-23	Moderna	1193698	Europe
Switzerland	2021	2021-4	2021-04-23	Pfizer/BioNTech	1236638	Europe
Switzerland	2021	2021-4	2021-04-24	Moderna	1211190	Europe
Switzerland	2021	2021-4	2021-04-24	Pfizer/BioNTech	1245261	Europe
Switzerland	2021	2021-4	2021-04-25	Moderna	1219554	Europe
Switzerland	2021	2021-4	2021-04-25	Pfizer/BioNTech	1253325	Europe
Switzerland	2021	2021-4	2021-04-26	Moderna	1247192	Europe
Switzerland	2021	2021-4	2021-04-26	Pfizer/BioNTech	1280020	Europe
Switzerland	2021	2021-4	2021-04-27	Moderna	1284882	Europe
Switzerland	2021	2021-4	2021-04-27	Pfizer/BioNTech	1312063	Europe
Switzerland	2021	2021-4	2021-04-28	Moderna	1328981	Europe
Switzerland	2021	2021-4	2021-04-28	Pfizer/BioNTech	1348341	Europe
Switzerland	2021	2021-4	2021-04-29	Moderna	1366749	Europe
Switzerland	2021	2021-4	2021-04-29	Pfizer/BioNTech	1379024	Europe
Switzerland	2021	2021-4	2021-04-30	Moderna	1400462	Europe
Switzerland	2021	2021-4	2021-04-30	Pfizer/BioNTech	1405998	Europe
Switzerland	2021	2021-5	2021-05-01	Moderna	1417360	Europe
Switzerland	2021	2021-5	2021-05-01	Pfizer/BioNTech	1418542	Europe
Switzerland	2021	2021-5	2021-05-02	Moderna	1425546	Europe
Switzerland	2021	2021-5	2021-05-02	Pfizer/BioNTech	1426034	Europe
Switzerland	2021	2021-5	2021-05-03	Moderna	1452102	Europe
Switzerland	2021	2021-5	2021-05-03	Pfizer/BioNTech	1457711	Europe
Switzerland	2021	2021-5	2021-05-04	Moderna	1488872	Europe
Switzerland	2021	2021-5	2021-05-04	Pfizer/BioNTech	1492402	Europe
Switzerland	2021	2021-5	2021-05-05	Moderna	1538811	Europe
Switzerland	2021	2021-5	2021-05-05	Pfizer/BioNTech	1528910	Europe
Switzerland	2021	2021-5	2021-05-06	Moderna	1590196	Europe
Switzerland	2021	2021-5	2021-05-06	Pfizer/BioNTech	1561739	Europe
Switzerland	2021	2021-5	2021-05-07	Moderna	1643253	Europe
Switzerland	2021	2021-5	2021-05-07	Pfizer/BioNTech	1589246	Europe
Switzerland	2021	2021-5	2021-05-08	Moderna	1668274	Europe
Switzerland	2021	2021-5	2021-05-08	Pfizer/BioNTech	1603802	Europe
Switzerland	2021	2021-5	2021-05-09	Moderna	1684014	Europe
Switzerland	2021	2021-5	2021-05-09	Pfizer/BioNTech	1611213	Europe
Switzerland	2021	2021-5	2021-05-10	Moderna	1729824	Europe
Switzerland	2021	2021-5	2021-05-10	Pfizer/BioNTech	1642949	Europe
Switzerland	2021	2021-5	2021-05-11	Moderna	1784214	Europe
Switzerland	2021	2021-5	2021-05-11	Pfizer/BioNTech	1679024	Europe
Switzerland	2021	2021-5	2021-05-12	Moderna	1849315	Europe
Switzerland	2021	2021-5	2021-05-12	Pfizer/BioNTech	1719443	Europe
Switzerland	2021	2021-5	2021-05-13	Moderna	1877763	Europe
Switzerland	2021	2021-5	2021-05-13	Pfizer/BioNTech	1737026	Europe
Switzerland	2021	2021-5	2021-05-14	Moderna	1927128	Europe
Switzerland	2021	2021-5	2021-05-14	Pfizer/BioNTech	1765130	Europe
Switzerland	2021	2021-5	2021-05-15	Moderna	1956068	Europe
Switzerland	2021	2021-5	2021-05-15	Pfizer/BioNTech	1778583	Europe
Switzerland	2021	2021-5	2021-05-16	Moderna	1970425	Europe
Switzerland	2021	2021-5	2021-05-16	Pfizer/BioNTech	1787758	Europe
Switzerland	2021	2021-5	2021-05-17	Moderna	2018457	Europe
Switzerland	2021	2021-5	2021-05-17	Pfizer/BioNTech	1820184	Europe
Switzerland	2021	2021-5	2021-05-18	Moderna	2077570	Europe
Switzerland	2021	2021-5	2021-05-18	Pfizer/BioNTech	1856099	Europe
Switzerland	2021	2021-5	2021-05-19	Moderna	2154032	Europe
Switzerland	2021	2021-5	2021-05-19	Pfizer/BioNTech	1894639	Europe
Switzerland	2021	2021-5	2021-05-20	Moderna	2224534	Europe
Switzerland	2021	2021-5	2021-05-20	Pfizer/BioNTech	1926365	Europe
Switzerland	2021	2021-5	2021-05-21	Moderna	2289124	Europe
Switzerland	2021	2021-5	2021-05-21	Pfizer/BioNTech	1958514	Europe
Switzerland	2021	2021-5	2021-05-22	Moderna	2321369	Europe
Switzerland	2021	2021-5	2021-05-22	Pfizer/BioNTech	1971504	Europe
Switzerland	2021	2021-5	2021-05-23	Moderna	2342668	Europe
Switzerland	2021	2021-5	2021-05-23	Pfizer/BioNTech	1979270	Europe
Switzerland	2021	2021-5	2021-05-24	Moderna	2375350	Europe
Switzerland	2021	2021-5	2021-05-24	Pfizer/BioNTech	1995156	Europe
Switzerland	2021	2021-5	2021-05-25	Moderna	2437598	Europe
Switzerland	2021	2021-5	2021-05-25	Pfizer/BioNTech	2029683	Europe
Switzerland	2021	2021-5	2021-05-26	Moderna	2511069	Europe
Switzerland	2021	2021-5	2021-05-26	Pfizer/BioNTech	2068182	Europe
Switzerland	2021	2021-5	2021-05-27	Moderna	2582337	Europe
Switzerland	2021	2021-5	2021-05-27	Pfizer/BioNTech	2098655	Europe
Switzerland	2021	2021-5	2021-05-28	Moderna	2650629	Europe
Switzerland	2021	2021-5	2021-05-28	Pfizer/BioNTech	2129482	Europe
Switzerland	2021	2021-5	2021-05-29	Moderna	2687648	Europe
Switzerland	2021	2021-5	2021-05-29	Pfizer/BioNTech	2144429	Europe
Switzerland	2021	2021-5	2021-05-30	Moderna	2709006	Europe
Switzerland	2021	2021-5	2021-05-30	Pfizer/BioNTech	2156296	Europe
Switzerland	2021	2021-5	2021-05-31	Moderna	2765725	Europe
Switzerland	2021	2021-5	2021-05-31	Pfizer/BioNTech	2189214	Europe
Switzerland	2021	2021-6	2021-06-01	Moderna	2834635	Europe
Switzerland	2021	2021-6	2021-06-01	Pfizer/BioNTech	2222763	Europe
Switzerland	2021	2021-6	2021-06-02	Moderna	2924202	Europe
Switzerland	2021	2021-6	2021-06-02	Pfizer/BioNTech	2256718	Europe
Switzerland	2021	2021-6	2021-06-03	Moderna	3001250	Europe
Switzerland	2021	2021-6	2021-06-03	Pfizer/BioNTech	2280416	Europe
Switzerland	2021	2021-6	2021-06-04	Moderna	3082743	Europe
Switzerland	2021	2021-6	2021-06-04	Pfizer/BioNTech	2303138	Europe
Switzerland	2021	2021-6	2021-06-05	Moderna	3136566	Europe
Switzerland	2021	2021-6	2021-06-05	Pfizer/BioNTech	2320200	Europe
Switzerland	2021	2021-6	2021-06-06	Moderna	3161772	Europe
Switzerland	2021	2021-6	2021-06-06	Pfizer/BioNTech	2329468	Europe
Uruguay	2021	2021-2	2021-02-27	Oxford/AstraZeneca	0	America
Uruguay	2021	2021-2	2021-02-27	Pfizer/BioNTech	0	America
Uruguay	2021	2021-2	2021-02-27	Sinovac	374	America
Uruguay	2021	2021-2	2021-02-28	Oxford/AstraZeneca	0	America
Uruguay	2021	2021-2	2021-02-28	Pfizer/BioNTech	1	America
Uruguay	2021	2021-2	2021-02-28	Sinovac	374	America
Uruguay	2021	2021-3	2021-03-01	Oxford/AstraZeneca	0	America
Uruguay	2021	2021-3	2021-03-01	Pfizer/BioNTech	1	America
Uruguay	2021	2021-3	2021-03-01	Sinovac	18394	America
Uruguay	2021	2021-3	2021-03-02	Oxford/AstraZeneca	0	America
Uruguay	2021	2021-3	2021-03-02	Pfizer/BioNTech	18	America
Uruguay	2021	2021-3	2021-03-02	Sinovac	33106	America
Uruguay	2021	2021-3	2021-03-03	Oxford/AstraZeneca	0	America
Uruguay	2021	2021-3	2021-03-03	Pfizer/BioNTech	20	America
Uruguay	2021	2021-3	2021-03-03	Sinovac	54400	America
Uruguay	2021	2021-3	2021-03-04	Oxford/AstraZeneca	0	America
Uruguay	2021	2021-3	2021-03-04	Pfizer/BioNTech	22	America
Uruguay	2021	2021-3	2021-03-04	Sinovac	63374	America
Uruguay	2021	2021-3	2021-03-05	Oxford/AstraZeneca	0	America
Uruguay	2021	2021-3	2021-03-05	Pfizer/BioNTech	26	America
Uruguay	2021	2021-3	2021-03-05	Sinovac	72563	America
Uruguay	2021	2021-3	2021-03-06	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-06	Pfizer/BioNTech	26	America
Uruguay	2021	2021-3	2021-03-06	Sinovac	72564	America
Uruguay	2021	2021-3	2021-03-07	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-07	Pfizer/BioNTech	26	America
Uruguay	2021	2021-3	2021-03-07	Sinovac	72564	America
Uruguay	2021	2021-3	2021-03-08	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-08	Pfizer/BioNTech	27	America
Uruguay	2021	2021-3	2021-03-08	Sinovac	100703	America
Uruguay	2021	2021-3	2021-03-09	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-09	Pfizer/BioNTech	30	America
Uruguay	2021	2021-3	2021-03-09	Sinovac	122528	America
Uruguay	2021	2021-3	2021-03-10	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-10	Pfizer/BioNTech	30	America
Uruguay	2021	2021-3	2021-03-10	Sinovac	147690	America
Uruguay	2021	2021-3	2021-03-11	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-11	Pfizer/BioNTech	36	America
Uruguay	2021	2021-3	2021-03-11	Sinovac	170095	America
Uruguay	2021	2021-3	2021-03-12	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-12	Pfizer/BioNTech	21918	America
Uruguay	2021	2021-3	2021-03-12	Sinovac	170951	America
Uruguay	2021	2021-3	2021-03-13	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-13	Pfizer/BioNTech	32237	America
Uruguay	2021	2021-3	2021-03-13	Sinovac	171054	America
Uruguay	2021	2021-3	2021-03-14	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-14	Pfizer/BioNTech	32237	America
Uruguay	2021	2021-3	2021-03-14	Sinovac	171055	America
Uruguay	2021	2021-3	2021-03-15	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-15	Pfizer/BioNTech	38458	America
Uruguay	2021	2021-3	2021-03-15	Sinovac	176093	America
Uruguay	2021	2021-3	2021-03-16	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-16	Pfizer/BioNTech	40478	America
Uruguay	2021	2021-3	2021-03-16	Sinovac	180733	America
Uruguay	2021	2021-3	2021-03-17	Oxford/AstraZeneca	1	America
Uruguay	2021	2021-3	2021-03-17	Pfizer/BioNTech	41932	America
Uruguay	2021	2021-3	2021-03-17	Sinovac	187169	America
Uruguay	2021	2021-3	2021-03-18	Oxford/AstraZeneca	2	America
Uruguay	2021	2021-3	2021-03-18	Pfizer/BioNTech	42174	America
Uruguay	2021	2021-3	2021-03-18	Sinovac	223446	America
Uruguay	2021	2021-3	2021-03-19	Oxford/AstraZeneca	29	America
Uruguay	2021	2021-3	2021-03-19	Pfizer/BioNTech	42269	America
Uruguay	2021	2021-3	2021-03-19	Sinovac	259618	America
Uruguay	2021	2021-3	2021-03-20	Oxford/AstraZeneca	31	America
Uruguay	2021	2021-3	2021-03-20	Pfizer/BioNTech	42299	America
Uruguay	2021	2021-3	2021-03-20	Sinovac	272069	America
Uruguay	2021	2021-3	2021-03-21	Oxford/AstraZeneca	31	America
Uruguay	2021	2021-3	2021-03-21	Pfizer/BioNTech	42311	America
Uruguay	2021	2021-3	2021-03-21	Sinovac	272076	America
Uruguay	2021	2021-3	2021-03-22	Oxford/AstraZeneca	33	America
Uruguay	2021	2021-3	2021-03-22	Pfizer/BioNTech	60039	America
Uruguay	2021	2021-3	2021-03-22	Sinovac	293229	America
Uruguay	2021	2021-3	2021-03-23	Oxford/AstraZeneca	33	America
Uruguay	2021	2021-3	2021-03-23	Pfizer/BioNTech	76257	America
Uruguay	2021	2021-3	2021-03-23	Sinovac	313508	America
Uruguay	2021	2021-3	2021-03-24	Oxford/AstraZeneca	33	America
Uruguay	2021	2021-3	2021-03-24	Pfizer/BioNTech	86677	America
Uruguay	2021	2021-3	2021-03-24	Sinovac	338503	America
Uruguay	2021	2021-3	2021-03-25	Oxford/AstraZeneca	33	America
Uruguay	2021	2021-3	2021-03-25	Pfizer/BioNTech	95774	America
Uruguay	2021	2021-3	2021-03-25	Sinovac	372862	America
Uruguay	2021	2021-3	2021-03-26	Oxford/AstraZeneca	33	America
Uruguay	2021	2021-3	2021-03-26	Pfizer/BioNTech	104398	America
Uruguay	2021	2021-3	2021-03-26	Sinovac	405358	America
Uruguay	2021	2021-3	2021-03-27	Oxford/AstraZeneca	33	America
Uruguay	2021	2021-3	2021-03-27	Pfizer/BioNTech	107667	America
Uruguay	2021	2021-3	2021-03-27	Sinovac	415256	America
Uruguay	2021	2021-3	2021-03-28	Oxford/AstraZeneca	33	America
Uruguay	2021	2021-3	2021-03-28	Pfizer/BioNTech	107671	America
Uruguay	2021	2021-3	2021-03-28	Sinovac	415261	America
Uruguay	2021	2021-3	2021-03-29	Oxford/AstraZeneca	34	America
Uruguay	2021	2021-3	2021-03-29	Pfizer/BioNTech	116430	America
Uruguay	2021	2021-3	2021-03-29	Sinovac	460862	America
Uruguay	2021	2021-3	2021-03-30	Oxford/AstraZeneca	34	America
Uruguay	2021	2021-3	2021-03-30	Pfizer/BioNTech	125063	America
Uruguay	2021	2021-3	2021-03-30	Sinovac	504387	America
Uruguay	2021	2021-3	2021-03-31	Oxford/AstraZeneca	34	America
Uruguay	2021	2021-3	2021-03-31	Pfizer/BioNTech	133360	America
Uruguay	2021	2021-3	2021-03-31	Sinovac	554066	America
Uruguay	2021	2021-4	2021-04-01	Oxford/AstraZeneca	35	America
Uruguay	2021	2021-4	2021-04-01	Pfizer/BioNTech	142063	America
Uruguay	2021	2021-4	2021-04-01	Sinovac	593430	America
Uruguay	2021	2021-4	2021-04-02	Oxford/AstraZeneca	35	America
Uruguay	2021	2021-4	2021-04-02	Pfizer/BioNTech	151480	America
Uruguay	2021	2021-4	2021-04-02	Sinovac	633268	America
Uruguay	2021	2021-4	2021-04-03	Oxford/AstraZeneca	35	America
Uruguay	2021	2021-4	2021-04-03	Pfizer/BioNTech	154808	America
Uruguay	2021	2021-4	2021-04-03	Sinovac	642298	America
Uruguay	2021	2021-4	2021-04-04	Oxford/AstraZeneca	36	America
Uruguay	2021	2021-4	2021-04-04	Pfizer/BioNTech	154810	America
Uruguay	2021	2021-4	2021-04-04	Sinovac	642304	America
Uruguay	2021	2021-4	2021-04-05	Oxford/AstraZeneca	36	America
Uruguay	2021	2021-4	2021-04-05	Pfizer/BioNTech	155513	America
Uruguay	2021	2021-4	2021-04-05	Sinovac	679901	America
Uruguay	2021	2021-4	2021-04-06	Oxford/AstraZeneca	36	America
Uruguay	2021	2021-4	2021-04-06	Pfizer/BioNTech	156176	America
Uruguay	2021	2021-4	2021-04-06	Sinovac	723327	America
Uruguay	2021	2021-4	2021-04-07	Oxford/AstraZeneca	44	America
Uruguay	2021	2021-4	2021-04-07	Pfizer/BioNTech	156186	America
Uruguay	2021	2021-4	2021-04-07	Sinovac	769426	America
Uruguay	2021	2021-4	2021-04-08	Oxford/AstraZeneca	44	America
Uruguay	2021	2021-4	2021-04-08	Pfizer/BioNTech	156199	America
Uruguay	2021	2021-4	2021-04-08	Sinovac	818139	America
Uruguay	2021	2021-4	2021-04-09	Oxford/AstraZeneca	44	America
Uruguay	2021	2021-4	2021-04-09	Pfizer/BioNTech	185201	America
Uruguay	2021	2021-4	2021-04-09	Sinovac	828900	America
Uruguay	2021	2021-4	2021-04-10	Oxford/AstraZeneca	44	America
Uruguay	2021	2021-4	2021-04-10	Pfizer/BioNTech	208509	America
Uruguay	2021	2021-4	2021-04-10	Sinovac	832633	America
Uruguay	2021	2021-4	2021-04-11	Oxford/AstraZeneca	45	America
Uruguay	2021	2021-4	2021-04-11	Pfizer/BioNTech	208511	America
Uruguay	2021	2021-4	2021-04-11	Sinovac	832998	America
Uruguay	2021	2021-4	2021-04-12	Oxford/AstraZeneca	45	America
Uruguay	2021	2021-4	2021-04-12	Pfizer/BioNTech	219264	America
Uruguay	2021	2021-4	2021-04-12	Sinovac	875537	America
Uruguay	2021	2021-4	2021-04-13	Oxford/AstraZeneca	49	America
Uruguay	2021	2021-4	2021-04-13	Pfizer/BioNTech	231932	America
Uruguay	2021	2021-4	2021-04-13	Sinovac	920185	America
Uruguay	2021	2021-4	2021-04-14	Oxford/AstraZeneca	50	America
Uruguay	2021	2021-4	2021-04-14	Pfizer/BioNTech	244188	America
Uruguay	2021	2021-4	2021-04-14	Sinovac	965737	America
Uruguay	2021	2021-4	2021-04-15	Oxford/AstraZeneca	50	America
Uruguay	2021	2021-4	2021-04-15	Pfizer/BioNTech	255329	America
Uruguay	2021	2021-4	2021-04-15	Sinovac	1018211	America
Uruguay	2021	2021-4	2021-04-16	Oxford/AstraZeneca	50	America
Uruguay	2021	2021-4	2021-04-16	Pfizer/BioNTech	266227	America
Uruguay	2021	2021-4	2021-04-16	Sinovac	1070117	America
Uruguay	2021	2021-4	2021-04-17	Oxford/AstraZeneca	18777	America
Uruguay	2021	2021-4	2021-04-17	Pfizer/BioNTech	269881	America
Uruguay	2021	2021-4	2021-04-17	Sinovac	1082700	America
Uruguay	2021	2021-4	2021-04-18	Oxford/AstraZeneca	33836	America
Uruguay	2021	2021-4	2021-04-18	Pfizer/BioNTech	270193	America
Uruguay	2021	2021-4	2021-04-18	Sinovac	1082954	America
Uruguay	2021	2021-4	2021-04-19	Oxford/AstraZeneca	34737	America
Uruguay	2021	2021-4	2021-04-19	Pfizer/BioNTech	285910	America
Uruguay	2021	2021-4	2021-04-19	Sinovac	1105199	America
Uruguay	2021	2021-4	2021-04-20	Oxford/AstraZeneca	35343	America
Uruguay	2021	2021-4	2021-04-20	Pfizer/BioNTech	305964	America
Uruguay	2021	2021-4	2021-04-20	Sinovac	1130299	America
Uruguay	2021	2021-4	2021-04-21	Oxford/AstraZeneca	36186	America
Uruguay	2021	2021-4	2021-04-21	Pfizer/BioNTech	323444	America
Uruguay	2021	2021-4	2021-04-21	Sinovac	1158465	America
Uruguay	2021	2021-4	2021-04-22	Oxford/AstraZeneca	37019	America
Uruguay	2021	2021-4	2021-04-22	Pfizer/BioNTech	335964	America
Uruguay	2021	2021-4	2021-04-22	Sinovac	1196267	America
Uruguay	2021	2021-4	2021-04-23	Oxford/AstraZeneca	37871	America
Uruguay	2021	2021-4	2021-04-23	Pfizer/BioNTech	351225	America
Uruguay	2021	2021-4	2021-04-23	Sinovac	1231174	America
Uruguay	2021	2021-4	2021-04-24	Oxford/AstraZeneca	38376	America
Uruguay	2021	2021-4	2021-04-24	Pfizer/BioNTech	360827	America
Uruguay	2021	2021-4	2021-04-24	Sinovac	1243360	America
Uruguay	2021	2021-4	2021-04-25	Oxford/AstraZeneca	38376	America
Uruguay	2021	2021-4	2021-04-25	Pfizer/BioNTech	360827	America
Uruguay	2021	2021-4	2021-04-25	Sinovac	1243870	America
Uruguay	2021	2021-4	2021-04-26	Oxford/AstraZeneca	39187	America
Uruguay	2021	2021-4	2021-04-26	Pfizer/BioNTech	374150	America
Uruguay	2021	2021-4	2021-04-26	Sinovac	1274879	America
Uruguay	2021	2021-4	2021-04-27	Oxford/AstraZeneca	39759	America
Uruguay	2021	2021-4	2021-04-27	Pfizer/BioNTech	387086	America
Uruguay	2021	2021-4	2021-04-27	Sinovac	1306306	America
Uruguay	2021	2021-4	2021-04-28	Oxford/AstraZeneca	40312	America
Uruguay	2021	2021-4	2021-04-28	Pfizer/BioNTech	400430	America
Uruguay	2021	2021-4	2021-04-28	Sinovac	1336650	America
Uruguay	2021	2021-4	2021-04-29	Oxford/AstraZeneca	40902	America
Uruguay	2021	2021-4	2021-04-29	Pfizer/BioNTech	413672	America
Uruguay	2021	2021-4	2021-04-29	Sinovac	1368873	America
Uruguay	2021	2021-4	2021-04-30	Oxford/AstraZeneca	41474	America
Uruguay	2021	2021-4	2021-04-30	Pfizer/BioNTech	428236	America
Uruguay	2021	2021-4	2021-04-30	Sinovac	1401468	America
Uruguay	2021	2021-5	2021-05-01	Oxford/AstraZeneca	41474	America
Uruguay	2021	2021-5	2021-05-01	Pfizer/BioNTech	428265	America
Uruguay	2021	2021-5	2021-05-01	Sinovac	1401483	America
Uruguay	2021	2021-5	2021-05-02	Oxford/AstraZeneca	41474	America
Uruguay	2021	2021-5	2021-05-02	Pfizer/BioNTech	428273	America
Uruguay	2021	2021-5	2021-05-02	Sinovac	1401646	America
Uruguay	2021	2021-5	2021-05-03	Oxford/AstraZeneca	41529	America
Uruguay	2021	2021-5	2021-05-03	Pfizer/BioNTech	441770	America
Uruguay	2021	2021-5	2021-05-03	Sinovac	1420450	America
Uruguay	2021	2021-5	2021-05-04	Oxford/AstraZeneca	41597	America
Uruguay	2021	2021-5	2021-05-04	Pfizer/BioNTech	454177	America
Uruguay	2021	2021-5	2021-05-04	Sinovac	1441886	America
Uruguay	2021	2021-5	2021-05-05	Oxford/AstraZeneca	41731	America
Uruguay	2021	2021-5	2021-05-05	Pfizer/BioNTech	464396	America
Uruguay	2021	2021-5	2021-05-05	Sinovac	1463870	America
Uruguay	2021	2021-5	2021-05-06	Oxford/AstraZeneca	41778	America
Uruguay	2021	2021-5	2021-05-06	Pfizer/BioNTech	473557	America
Uruguay	2021	2021-5	2021-05-06	Sinovac	1491165	America
Uruguay	2021	2021-5	2021-05-07	Oxford/AstraZeneca	42231	America
Uruguay	2021	2021-5	2021-05-07	Pfizer/BioNTech	482300	America
Uruguay	2021	2021-5	2021-05-07	Sinovac	1500966	America
Uruguay	2021	2021-5	2021-05-08	Oxford/AstraZeneca	42324	America
Uruguay	2021	2021-5	2021-05-08	Pfizer/BioNTech	485929	America
Uruguay	2021	2021-5	2021-05-08	Sinovac	1504329	America
Uruguay	2021	2021-5	2021-05-09	Oxford/AstraZeneca	42324	America
Uruguay	2021	2021-5	2021-05-09	Pfizer/BioNTech	485929	America
Uruguay	2021	2021-5	2021-05-09	Sinovac	1504668	America
Uruguay	2021	2021-5	2021-05-10	Oxford/AstraZeneca	42418	America
Uruguay	2021	2021-5	2021-05-10	Pfizer/BioNTech	493071	America
Uruguay	2021	2021-5	2021-05-10	Sinovac	1541515	America
Uruguay	2021	2021-5	2021-05-11	Oxford/AstraZeneca	42588	America
Uruguay	2021	2021-5	2021-05-11	Pfizer/BioNTech	498476	America
Uruguay	2021	2021-5	2021-05-11	Sinovac	1578863	America
Uruguay	2021	2021-5	2021-05-12	Oxford/AstraZeneca	42697	America
Uruguay	2021	2021-5	2021-05-12	Pfizer/BioNTech	505319	America
Uruguay	2021	2021-5	2021-05-12	Sinovac	1616224	America
Uruguay	2021	2021-5	2021-05-13	Oxford/AstraZeneca	42703	America
Uruguay	2021	2021-5	2021-05-13	Pfizer/BioNTech	518153	America
Uruguay	2021	2021-5	2021-05-13	Sinovac	1665849	America
Uruguay	2021	2021-5	2021-05-14	Oxford/AstraZeneca	42728	America
Uruguay	2021	2021-5	2021-05-14	Pfizer/BioNTech	530613	America
Uruguay	2021	2021-5	2021-05-14	Sinovac	1713578	America
Uruguay	2021	2021-5	2021-05-15	Oxford/AstraZeneca	42749	America
Uruguay	2021	2021-5	2021-05-15	Pfizer/BioNTech	534343	America
Uruguay	2021	2021-5	2021-05-15	Sinovac	1731191	America
Uruguay	2021	2021-5	2021-05-16	Oxford/AstraZeneca	42749	America
Uruguay	2021	2021-5	2021-05-16	Pfizer/BioNTech	534343	America
Uruguay	2021	2021-5	2021-05-16	Sinovac	1731308	America
Uruguay	2021	2021-5	2021-05-17	Oxford/AstraZeneca	42750	America
Uruguay	2021	2021-5	2021-05-17	Pfizer/BioNTech	541961	America
Uruguay	2021	2021-5	2021-05-17	Sinovac	1776185	America
Uruguay	2021	2021-5	2021-05-18	Oxford/AstraZeneca	42757	America
